1	jrw98	jVariables1	Variables
1	jrw98	jVariables1	Variables
1	jrw98	jVariables2	Variables
1	jrw98	jVariables3	Variables
1	jrw98	jVariables4	Variables
1	jrw98	jVariables5	Variables
1	jrw98	jVariables2	Variables
2	jrw98	jObjects1	Objects
1	jrw98	jVariables1	Variables
1	jrw98	jVariables2	Variables
2	jrw98	jVariables3	Variables
1	jrw98	jVariables4	Variables
1	jrw98	jVariables5	Variables
2	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
2	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects3	Objects
1	jrw98	jObjects3	Objects
1	jrw98	jObjects3	Objects
1	jrw98	jObjects4	Objects
1	jrw98	jObjects4	Objects
1	jrw98	jObjects5	Objects
1	jrw98	jObjects5	Objects
1	jrw98	jClass1	Classes
1	jrw98	jClass1	Classes
1	jrw98	jClass1	Classes
2	jrw98	jBankAccount	Classes
2	jrw98	jBankAccount	Classes
1	jrw98	jBankAccount	Classes
1	jrw98	jBankAccount	Classes
1	jrw98	jBankAccount	Classes
1	jrw98	jBankAccount	Classes
1	jrw98	jBa_ques	Classes
1	jrw98	jBa_ques	Classes
2	jrw98	jClasses4	Classes
1	jrw98	jClasses4	Classes
1	jrw98	jClasses_Getter	Classes
1	jrw98	jClasses_Getter	Classes
1	jrw98	jClasses_Getter	Classes
1	jrw98	jInteger1	Primitive_Data_Types
1	jrw98	jInteger1	Primitive_Data_Types
1	jrw98	jInteger1	Primitive_Data_Types
1	jrw98	jDouble1	Primitive_Data_Types
1	jrw98	jDouble1	Primitive_Data_Types
1	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jPrimitive_Float	Primitive_Data_Types
1	jrw98	jPrimitive_Float	Primitive_Data_Types
1	jrw98	jString_to_Int	Primitive_Data_Types
1	jrw98	jString_to_Int	Primitive_Data_Types
1	jrw98	jString_to_Double	Primitive_Data_Types
1	jrw98	jString_to_Double	Primitive_Data_Types
2	jrw98	jConstants1	Constants
1	jrw98	jConstants1	Constants
2	jrw98	jConstants1	Constants
1	jrw98	jConstants1	Constants
1	jrw98	jConstants2	Constants
2	jrw98	jConstants2	Constants
1	jrw98	jConstants3	Constants
1	jrw98	jConstants3	Constants
1	jrw98	jConstants3	Constants
2	jrw98	jConstants4	Constants
1	jrw98	jConstants4	Constants
1	jrw98	jConstants4	Constants
1	jrw98	jConstants4	Constants
1	jrw98	jConstants4	Constants
1	jrw98	jConstants5	Constants
1	jrw98	jConstants5	Constants
2	jrw98	jVariable1	Arithmetic_Operations
1	jrw98	jVariable1	Arithmetic_Operations
1	jrw98	jVariable1	Arithmetic_Operations
1	jrw98	jMathFuc1	Arithmetic_Operations
1	jrw98	jMathFuc1	Arithmetic_Operations
1	jrw98	jMathFuc2	Arithmetic_Operations
1	jrw98	jMathFuc2	Arithmetic_Operations
1	jrw98	jMathFuc2	Arithmetic_Operations
1	jrw98	jOperator1	Arithmetic_Operations
1	jrw98	jOperator1	Arithmetic_Operations
2	jrw98	jOperator1	Arithmetic_Operations
2	jrw98	jIncrement	Arithmetic_Operations
1	jrw98	jIncrement	Arithmetic_Operations
1	jrw98	jIncrement	Arithmetic_Operations
2	jrw98	jString1	Strings
2	jrw98	jString1	Strings
2	jrw98	jString1	Strings
1	jrw98	jString1	Strings
1	jrw98	jString1	Strings
1	jrw98	jString2	Strings
1	jrw98	jString2	Strings
1	jrw98	jString2	Strings
1	jrw98	jString3	Strings
2	jrw98	jString3	Strings
2	jrw98	jString4	Strings
2	jrw98	jString4	Strings
1	jrw98	jString4	Strings
1	jrw98	jString4	Strings
1	jrw98	jString4	Strings
1	jrw98	jString5	Strings
1	jrw98	jString6	Strings
1	jrw98	jString6	Strings
1	jrw98	jIfelse1	Decisions
1	jrw98	jIfelse1	Decisions
1	jrw98	jIfelse1	Decisions
1	jrw98	jIfelse2	Decisions
1	jrw98	jIfelse2	Decisions
1	jrw98	jIfelse3	Decisions
1	jrw98	jIfelse3	Decisions
1	jrw98	jIfelse3	Decisions
1	jrw98	jIfelse4	Decisions
1	jrw98	jIfelse4	Decisions
1	jrw98	jIfelse4	Decisions
1	jrw98	jIfelse4	Decisions
1	jrw98	jIfelse5	Decisions
1	jrw98	jIfelse5	Decisions
1	jrw98	jBoolean_Var	Boolean_Expressions
1	jrw98	jBoolean_Var	Boolean_Expressions
1	jrw98	jBoolean_Var	Boolean_Expressions
2	jrw98	jBoolean_Method	Boolean_Expressions
1	jrw98	jBoolean_Method	Boolean_Expressions
1	jrw98	jBoolean_Method	Boolean_Expressions
1	jrw98	jBoolean_Operators	Boolean_Expressions
1	jrw98	jBoolean_Operators	Boolean_Expressions
2	jrw98	jBoolean_Operators	Boolean_Expressions
2	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
2	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators2	Boolean_Expressions
1	jrw98	jBoolean_Operators3	Boolean_Expressions
1	jrw98	jBoolean_Operators3	Boolean_Expressions
1	jrw98	jBoolean_Operators3	Boolean_Expressions
2	jrw98	jInheritance1	Inheritance
2	jrw98	jInheritance1	Inheritance
2	jrw98	jInheritance1	Inheritance
1	jrw98	jArrayList1	ArrayList
1	jrw98	jClass1	Classes
1	jrw98	jClass1	Classes
1	jrw98	jBankAccount	Classes
2	jrw98	jBa_ques	Classes
1	jrw98	jBa_ques	Classes
1	jrw98	jClasses4	Classes
1	jrw98	jClasses_Getter	Classes
1	jrw98	jClasses_Getter	Classes
2	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
1	jrw98	jObjects1	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects2	Objects
1	jrw98	jObjects3	Objects
1	jrw98	jObjects3	Objects
2	jrw98	jObjects4	Objects
1	jrw98	jObjects4	Objects
2	jrw98	jObjects5	Objects
1	jrw98	jInteger1	Primitive_Data_Types
2	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jInt_Long	Primitive_Data_Types
1	jrw98	jPrimitive_Float	Primitive_Data_Types
1	jrw98	jString_to_Int	Primitive_Data_Types
1	jrw98	jString_to_Double	Primitive_Data_Types
1	jrw98	jConstants1	Constants
1	jrw98	jConstants1	Constants
1	jrw98	jConstants2	Constants
1	jrw98	jConstants3	Exceptions
